Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,Mass Status,Status ,"Time of extinction (LP 125-75; EP 30-50; TP 15-10; Holocene 10-1; historical <1+EW; future = CR,EN,VU; future2 = that plus NT)",Last Occurance (kybp),IUCN Redlist status,Year Assessed,trophic,trophic ref,habitat mode,MOMv5 vs. MSW3,LAB.COMMENTS.2016,Taxonomy Ref,TO.DO
Insular,Ca ry Isls (Spain),Chiroptera,Vespertilionidae,Plecotus,teneriffae, , ,-999,-999,-999,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,Colombia_ Venezuela (including Margarita Isl),Chiroptera,Vespertilionidae,Rhogeesa,minutilla, , ,0.562,3.65,153,,extant,, , , ,Ainsect,t3,volant,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Rhogeessa minutilla,spelling error; Rhogeessa should be Rhogeesa,MSW3,
Insular,Oaxaca to Sonora (Mexico)_ Trees Marias Isls (Mexico),Chiroptera,Vespertilionidae,Rhogeesa,parvula, , ,0.638,4.35,153,,extant,, , , ,Ainsect,t2,volant,"Genus level change. Taxonomy possibilities are: AFROSORICIDA Tenrecidae Microgale parvula, CHIROPTERA Vespertilionidae Rhogeessa parvula, CARNIVORA Herpestidae Helogale parvula",misspelling; Rhogessa should be Rhogeesa,MSW3,
Insular,Tamaulipas (Mexico) to Ecuador_ bolivia and NE brazil_ trinidad and tobago,Chiroptera,Vespertilionidae,Rhogeesa,tumida, , ,0.648,4.45,153,,extant,, , , ,Ainsect,t3,volant,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Rhogeessa tumida,spelling error; Rhogeessa should be Rhogeesa,MSW3,
Insular,Madagascar_ reunion isl (Mascarene isls),Chiroptera,Vespertilionidae,Scotophilus,borbonicus, , ,1.255,18,153,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,sulawesi,Chiroptera,Vespertilionidae,Scotophilus,celebensis, , ,-999,-999,-999,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,afghanistan to s chi _ including Hai n isl_ south to sri lanka and viet m,Chiroptera,Vespertilionidae,Scotophilus,heathii, , ,1.539,34.56,153,,extant,, , , ,,,,"Species  me change. Listing all species in the genus: borbonicus, celebensis, collinus, dinganii, heathii, kuhlii, leucogaster, nigrita, nucella, nux, robustus, viridis","spelled ""heathii"", not heathi",,
Insular,pakistan to taiwan_ south to sri lanka and w malaysia_ southeast to philippines and aru islands,Chiroptera,Vespertilionidae,Scotophilus,kuhlii, , ,1.267,18.5,122,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,madagascar,Chiroptera,Vespertilionidae,Scotophilus,robustus, , ,-999,-999,-999,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,Se new guinea_ ne queensland_ northern territory and N western australia,Chiroptera,Vespertilionidae,Scotorepens,sanborni, , ,0.905,8.033,153,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: RODENTIA Sciuridae Sciurus sanborni or RODENTIA Cricetidae Abrothrix sanborni or CHIROPTERA Phyllostomidae Micronycteris sanborni or CHIROPTERA Vespertilionidae Scotorepens sanborni,"synonym; was Nycticeius, now is Scotorepens",IUCN,
Insular,NW_ S and E india_ pakistan_ perhaps Taiwan,Chiroptera,Vespertilionidae,Scotozous,dormeri, , ,0.837,6.867,153,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Scotozous dormeri,synonym; Pipstrellys is now Scotozous,IUCN redlist,
Insular,india and s chi  to philippines and lesser sunda isl_ andaman isls (india),Chiroptera,Vespertilionidae,Tylonycteris,pachypus, , ,0.554,3.58,153,,extant,, , , ,Ainsect,same as family,volant,Unchanged taxonomy.,,,
Insular,E New Guinea_ Borneo,Chiroptera,Vespertilionidae,Tylonycteris,robustula, , ,0.875,7.5,257,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,SE Australia_ including Tasmania and Lord Howe Isl,Chiroptera,Vespertilionidae,Vespadelus,darlingtoni, , ,0.81,6.45,153,,extant,, , , ,,,,"Species  me change. Listing all species in the genus: andinus, bobrinskoi, bottae, brasiliensis, chiriquinus, diminutus, dimissus, floweri, furi lis, fuscus, gobiensis, guadeloupensis, hottentotus, innoxius, japonensis, kobayashii, matroka,  sutus, nilssonii, pachyotis, platyops, serotinus, tatei",merged into Vespadelus darlingtoni,MSW3,
Insular,SW and SE Australia_ including Tasmania,Chiroptera,Vespertilionidae,Vespadelus,regulus, , ,0.71,5.133,153,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: PRIMATES Pitheciidae Callicebus regulus or RODENTIA Cricetidae Myodes regulus or CHIROPTERA Vespertilionidae Vespadelus regulus,"genus  me change (synonym): was Eptesicus, now Vespadelus",MSW3,
Insular,SE Australia including Tasmania,Chiroptera,Vespertilionidae,Vespadelus,vulturnus, , ,0.581,3.815,153,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: CHIROPTERA Vespertilionidae Vespadelus vulturnus,synonym; Eptesicus is now Vespadelus,IUCN redlist,
Insular,norway and britain to ussuri region (russia)_ chi  and afghanistan,Chiroptera,Vespertilionidae,Vespertilio,murinus, , ,1.272,18.7,153,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,Chi _ Ussuri region (Russia)_ Korea_ japan_ taiwan,Chiroptera,Vespertilionidae,Vespertilio,sinensis, , ,1.389,24.475,153,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: RODENTIA Cricetidae Oecomys superans,synonym; changed from superans to sinensis,MSW3,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Dasyurus,albopunctatus,Satanellus albopunctatus  ,"New Guinea Quoll, New Guinean Quoll",2.804,637,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Dasyurus,spartacus,Satanellus spartacus  ,Bronze Quoll,-999,-999,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Murexechinus,melanurus, , ,1.599,39.72,151,,extant,, , , ,,,,Genus level change. Taxonomy possibilities are: RODENTIA Muridae Paraleptomys wilhelmi ,"synonym; was Antechinus wilhelmi , now is Murexechinus melanurus",ITIS Report,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Murexechinus,san, , ,1.679,47.8,151,,extant,, , , ,,,,"Genus level change. Taxonomy possibilities are: DASYUROMORPHIA Dasyuridae Murexechinus melanurus, RODENTIA Gliridae Eliomys melanurus, RODENTIA Cricetidae Peromyscus melanurus, RODENTIA Muridae Carpomys melanurus, RODENTIA Muridae Pithecheir melanurus, RODENTIA Erethizontidae Sphiggurus melanurus, RODENTIA Capromyidae Mesocapromys melanurus",synonym; Antechinus is now Murexechinus,IUCN redlist,
Insular,Aru Islands_ Japen,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,Phascogale maxima  |Phascogale murex  |Phascogale murex subspecies aspera,Short-furred Dasyure,2.637,434,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,Phascogale maxima  |Phascogale murex  |Phascogale murex subspecies aspera,Short-furred Dasyure,2.145,139.5,60,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Murexia,longicaudata,Phascogale maxima  |Phascogale murex  |Phascogale murex subspecies aspera,Short-furred Dasyure,2.637,434,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia_ Aru Islands_ Batanta_ Japen_ Salawati_ Waigeo_ New Guinea,Dasyuromorphia,Dasyuridae,Myoictis,melas,,"MŸller's Three-striped Dasyure, Three-striped Dasyure",2.301,200,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Dasyuromorphia,Dasyuridae,Myoictis,melas,,"MŸller's Three-striped Dasyure, Three-striped Dasyure",2.301,200,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Myoictis,melas,,"MŸller's Three-striped Dasyure, Three-striped Dasyure",2.301,200,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Neophascogale,lorentzi, , ,2.326,212,151,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Paramurexia,rothschildi, , ,1.641,43.75,151,,extant,, , , ,,,,"Genus level change. Taxonomy possibilities are: DASYUROMORPHIA Dasyuridae Paramurexia rothschildi, DIPROTODONTIA Phalangeridae Phalanger rothschildi, DIPROTODONTIA Macropodidae Petrogale rothschildi, RODENTIA Spalacidae Eospalax rothschildi, RODENTIA Muridae Mallomys rothschildi, RODENTIA Erethizontidae Coendou rothschildi",synonym; Murexia is now Paramurexia,MSW3; IUCN RL,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Phascolosorex,doriae,Phascolosorex nouhuysii  |Phascolosorex pan  |Phascolosorex umbrosa  ,"Red-bellied Phascogale, Red-bellied Dasyure, Red-bellied Marsupial Shrew",2.226,168.306,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Phascolosorex,dorsalis,Phascolosorex brevicaudata  |Phascolosorex whartoni  ,"Narrow-striped Dasyure, Narrow-striped Marsupial Shrew",2.141,138.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Phascomurexia, naso, , ,1.685,48.4,151,,extant,, , , ,,,,"Genus level change. Taxonomy possibilities are: DASYUROMORPHIA Dasyuridae Phascomurexia  so, RODENTIA Dipodidae Euchoreutes  so, RODENTIA Muridae Melasmothrix  so, RODENTIA Muridae Paramelomys  so, RODENTIA Muridae Paulamys  so, CHIROPTERA Emballonuridae Rhynchonycteris  so, CARNIVORA Herpestidae Herpestes  so",synonym; Antechinus is now Phascomurexia,IUCN redlist,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Planigale,novaeguineae,,"Papuan Planigale, New Guinean Planigale",1.173,14.9,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Sminthopsis,archeri,,Chestnut Dunnart,1.204,16,151,valid,extant,, ,DD,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Dasyuromorphia,Dasyuridae,Sminthopsis,virginiae,,Red-cheeked Dunnart,1.547,35.25,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Borneo,Dermoptera,Cynocephalidae,Galeopterus,variegatus,Cynocephalus variegatus  ,"Sunda Flying Lemur, Malayan Flying Lemur",3.011,1025,118_ 123,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Cynocephalus is now Galeopterus,IUCN redlist,
Insular,Marajo Isl_ Brazil,Didelphimorphia,Didelphidae,Monodelphis,maraxi , , ,-999,-999,-999,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Acrobatidae,Distoechurus,pennatus,Distoechurus amoenus  |Distoechurus dryas  |Distoechurus neuhassi  ,"Feather-tailed Possum, Feathertail Possum",1.644,44.1,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Burramyidae,Cercartetus,caudatus,,"Long-tailed Pygmy Possum, Long-tailed Pygmy-possum, Long-tailed Dormouse-phalanger",1.301,20,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,dorianus,,"Doria's Tree Kangaroo, Unicolored Tree Kangaroo",3.981,9581,151,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,goodfellowi,Dendrolagus buergersi  |Dendrolagus shawmayeri  ,"Goodfellow's Tree Kangaroo, Ornate Tree-kangaroo",3.904,8025,151,valid,extant,Future,,EN,2008,,,,Unchanged taxonomy.,,,
Insular,Japen_ Salawati_ Waigeo,Diprotodontia,Macropodidae,Dendrolagus,inustus,,Grizzled Tree Kangaroo,4.101,12625,110,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,inustus,,Grizzled Tree Kangaroo,4.128,13437.5,151,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,matschiei,,"Huon Tree Kangaroo, Matschie's Tree-kangaroo",3.843,6960,-999,valid,extant,Future,,EN,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,scottae,,"Tenkile, Scott's Tree-kangaroo, Tenkile Tree Kangaroo",4.016,10375,151,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,sp, , ,3.942,8750,151,,extant,historical, ,EX, ,,,,"Species  me change. Listing all species in the genus: bennettianus, dorianus, goodfellowi, inustus, lumholtzi, matschiei, mbaiso, pulcherrimus, scottae, spadix, stellarum, ursinus",,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,spadix,,"Lowlands Tree Kangaroo, Lowland Tree Kangaroo",3.959,9100,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dendrolagus,ursinus,Dendrolagus leucogenys  ,"Vogelkop Tree Kangaroo, White-throated Tree Kangaroo, Black Tree-kangaroo, Vogelkop Tree-kangaroo",4.122,13250,140,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,Goodenough Island,Diprotodontia,Macropodidae,Dorcopsis,atrata,,"Black Dorcopsis, Black Dorcopsis Wallaby, Black Forest-wallaby",3.772,5916.5,110,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsis,atrata,,"Black Dorcopsis, Black Dorcopsis Wallaby, Black Forest-wallaby",3.772,5916.5,110,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsis,hageni,,"White-striped Dorcopsis, Greater Forest Wallaby",3.74,5500,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsis,luctuosa,,"Grey Dorcopsis, Gray Dorcopsis",3.803,6352,151,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,Misool_ Salawati_ Japen,Diprotodontia,Macropodidae,Dorcopsis,muelleri,,Brown Dorcopsis,3.778,6000,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsis,muelleri,,Brown Dorcopsis,3.699,5000,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsulus,macleayi,,"Macleay's Dorcopsis, Papuan Dorcopsis, Macleay's Dorcopsulus, Papuan Forest Wallaby",3.475,2988,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Interior New Guinea,Diprotodontia,Macropodidae,Dorcopsulus,vanheurni,,"Small Dorcopsis, Lesser Forest Wallaby, Small Dorcopsulus",3.243,1750,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Dorcopsulus,vanheurni,,"Small Dorcopsis, Lesser Forest Wallaby, Small Dorcopsulus",3.26,1821.5,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Macropus,agilis,,Agile Wallaby,4.176,15000,59,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Thylogale,browni,Macropus keysseri  |Macropus lugens  |Macropus tibol  |Thylogale lauterbachi  ,New Guinea Pademelon,3.739,5478,151,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea_ Bismarck Arch,Diprotodontia,Macropodidae,Thylogale,brunii,Macropus gracilis  |Macropus jukesii  ,"Dusky Pademelon, Dusky Wallaby",3.559,3620,151_ 60,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Thylogale,calabyi,,"Calaby's Pademelon, Alpine Wallaby",3.636,4326.134,151,valid,extant,Future,,EN,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Macropodidae,Thylogale,stigmatica,,Red-legged Pademelon,3.663,4600,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Petauridae,Dactylopsila,megalura,,Great-tailed Triok,-999,-999,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Petauridae,Dactylopsila,palpator, , ,2.6,398,151,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,Fergusson,Diprotodontia,Petauridae,Dactylopsila,tatei,,"Tate's Triok, Fergusson Island Striped Possum",2.401,252,110,valid,extant,Future,,EN,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Petauridae,Dactylopsila,trivirgata,,Striped Possum,2.606,404.05,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Petauridae,Petaurus,abidi,,Northern Glider,2.444,278,151,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Petauridae,Petaurus,breviceps,,Sugar Glider,1.93,85.05,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Phalangeridae,Ailurops,ursinus,Phalanger ursinus  ,"Bear Cuscus, Sulawesi Bear Cuscus, Bear Phalanger, Sulawesi Bear Phalanger",4,10000,110,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,Salebabu_ Butung_ Muna (Raha)_ Peleng_ Sulawesi_ Togian,Diprotodontia,Phalangeridae,Ailurops,ursinus,Phalanger ursinus  ,"Bear Cuscus, Sulawesi Bear Cuscus, Bear Phalanger, Sulawesi Bear Phalanger",4,10000,110,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,carmelitae,,Mountain Cuscus,3.311,2047.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Phalangeridae,Phalanger,gymnotis,Strigocuscus gymnotis  ,Ground Cuscus,3.432,2705,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Strigocuscus is now Phalanger,IUCN redlist,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,gymnotis,Strigocuscus gymnotis  ,Ground Cuscus,3.432,2705,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Strigocuscus is now Phalanger,IUCN redlist,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,intercastellanus,,"Eastern Common Cuscus, Southern Common Cuscus",3.242,1747.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,lullulae,,Woodlark Cuscus,3.213,1632.5,99,valid,extant,Future,,EN,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,matanim,,Telefomin Cuscus,3.19,1550,151,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,orientalis,,"Northern Common Cuscus, Common Phalanger, Grey Cuscus",3.396,2487.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia_ Batjan_ Halmahera_ Morotai_ Ternate_ Tidore,Diprotodontia,Phalangeridae,Phalanger,ornatus,,"Ornate Cuscus, Moluccan Cuscus",3.252,1787.5,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Phalangeridae,Phalanger,rothschildi,,"Obi Cuscus, Obi Island Cuscus",3.135,1365,110,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,sericeus,,Silky Cuscus,3.302,2003,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Phalanger,vestitus,,Stein's Cuscus,3.267,1850,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,,"Common Spotted Cuscus, Spotted Phalanger, Short-tailed Spotted Cuscus",3.581,3813.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Phalangeridae,Spilocuscus,rufoniger,,Black-spotted Cuscus,3.778,6000,151,valid,extant,Future,,CR,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Phalangeridae,Strigocuscus,celebensis,,"Small Sulawesi Cuscus, Little Celebes Cuscus, Small Cuscus",2.699,500,www.earthscape.org/r3/robinson/robinson23.pdf,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Phalangeridae,Strigocuscus,pelengensis,,Peleng Cuscus,2.962,916,60,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Phalanger is now Strigocuscus,Catalogue of life .org,
Insular,Barrow Isl_ Australia,Diprotodontia,Phalangeridae,Trichosurus,arnhemensis, , ,3.114,1300,75,,extant,, , , ,,,,Unchanged taxonomy.,,,
Insular,Indonesia,Diprotodontia,Pseudocheiridae,Pseudochirops,albertisii,,"D'Albertis's Ringtail, D'Albertis Ringtail Possum",2.895,784.85,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirops,albertisii,,"D'Albertis's Ringtail, D'Albertis Ringtail Possum",2.895,784.85,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirops,corinnae,,"Plush-coated Ringtail, Goldon Ringtail Possum",3.05,1123,151,valid,extant,Future2, ,NT,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirops,coronatus,,Reclusive Ringtail,3.176,1500,151,valid,extant,Future , ,VU,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirops,cupreus,,"Coppery Ringtail, Coppery Ringtail Possum",3.237,1724.5,151,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirulus,canescens,Pseudocheirus canescens  ,Lowland Ringtail,2.477,300,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Pseudocheirus is now Pseudochirulus,IUCN redlist,
Insular,Salawati_ Indonesia,Diprotodontia,Pseudocheiridae,Pseudochirulus,canescens,Pseudocheirus canescens  ,Lowland Ringtail,2.477,300,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Pseudocheirus is now Pseudochirulus,IUCN redlist,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirulus,caroli,,Weyland Ringtail,2.643,440,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Pseudocheirus is now Pseudochirulus,Catalogue of life .org,
Insular,New Guinea,Diprotodontia,Pseudocheiridae,Pseudochirulus,forbesi,Pseudocheirus forbesi  ,"Painted Ringtail, Moss-forest Ringtail",2.812,649,151,valid,extant,, ,LC,2008,,,,Genus level change. ,synonym; Pseudocheirus is now Pseudochirulus,Catalogue of life .org,
