Group/common name,Class,Subclass,Superorder,Order,Family,Genus,Species,"Lmax (Maximum length, cm)",Troph,MainFood,FeedingType,Fresh,Brack,Saltwater,DepthRangeShallow,DepthRangeDeep
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,gulio,46.00,4.00,zooplankton,hunting macrofauna (predator),TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,helicophagus,21.96,3.37,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Bagrichthys,hypselopterus,40.00,3.20,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Pseudobagrus,ichikawai,13.18,4.00,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,keletius,18.00,2.67,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Rita,kuturnee,30.00,3.42,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Clarotes,laticeps,97.60,3.14,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Parauchenoglanis,loennbergi,24.50,3.70,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,longipinnis,85.40,3.06,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Bagrichthys,macracanthus,30.50,2.95,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Bagrichthys,macropterus,30.00,3.41,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Anaspidoglanis,macrostoma,24.00,3.75,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,malabaricus,15.00,3.31,,,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,maurus,62.22,2.69,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,maydelli,165.00,3.76,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Pseudobagrus,medianalis,26.00,3.33,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Bagrus,meridionalis,183.00,3.93,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,0,60
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,micracanthus,15.00,3.30,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,microphthalmus,133.00,3.87,zoobenthos,hunting macrofauna (predator),TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,montanus,15.00,3.31,,,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,multiradiatus,15.62,3.06,zooplankton,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,mysticetus,15.86,3.11,zooplankton,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,nemurus,79.30,3.62,zoobenthos,hunting macrofauna (predator),TRUE,TRUE,FALSE,5,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Parauchenoglanis,ngamensis,46.36,3.49,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,nigriceps,24.16,3.38,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Horabagrus,nigricollaris,27.00,3.40,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,nigrodigitatus,79.30,2.58,plants,grazing on aquatic plants,TRUE,FALSE,FALSE,3,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Auchenoglanis,occidentalis,85.40,2.90,detritus,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,oculatus,15.00,3.31,,,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,planiceps,33.50,3.21,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,punctatus,45.00,3.53,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,rhegma,14.64,3.45,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Rita,rita,150.00,3.67,,hunting macrofauna (predator),TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,sabanus,24.40,3.30,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Austroglanis,sclateri,36.60,3.50,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Sperata,seenghala,150.00,3.67,,,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Pseudomystus,siamensis,20.00,3.30,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,sianenna,28.06,3.72,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,singaringan,36.60,3.77,zoobenthos,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,stappersii,54.90,3.31,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Pseudomystus,stenomus,12.00,3.20,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,tengara,18.00,3.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Batasio,travancoria,10.00,3.25,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Pseudobagrus,trilineatus,9.27,3.24,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Phyllonemus,typus,8.80,4.04,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,20
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Bagrus,ubangensis,31.50,3.56,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,vittatus,25.62,3.97,,hunting macrofauna (predator),TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Chrysichthys,walkeri,24.40,3.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Mystus,wolffii,20.00,3.35,zoobenthos,,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,wyckii,86.62,3.76,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Bagridae,Hemibagrus,wyckioides,130.00,3.73,zoobenthos,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,aeneus,9.15,2.96,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Callichthys,callichthys,20.13,2.95,zoobenthos,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,ehrhardti,5.00,3.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,heteromorphus,6.47,2.61,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,julii,6.34,2.98,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Hoplosternum,littorale,24.00,2.68,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,1,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,melanistius,6.22,2.84,zoobenthos,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,paleatus,7.20,2.94,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,polystictus,3.90,2.90,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,rabauti,6.10,3.00,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Corydoras,reticulatus,7.44,2.92,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Brochis,splendens,7.32,3.26,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Callichthyidae,Megalechis,thoracata,18.91,2.87,zoobenthos,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Cetopsidae,Helogenes,marmoratus,8.91,2.50,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Cetopsidae,Cetopsis,oliveirai,4.39,3.27,,hunting macrofauna (predator),TRUE,FALSE,FALSE,2,40
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Chacidae,Chaca,bankanensis,20.00,4.04,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Chacidae,Chaca,chaca,20.00,4.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,agboyiensis,29.00,3.71,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,alluaudi,42.70,3.20,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,angolensis,35.00,3.25,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,anguillaris,100.00,3.35,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,1,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,atribranchus,60.00,3.06,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,batrachus,47.00,3.31,zoobenthos,hunting macrofauna (predator),TRUE,TRUE,FALSE,1,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,batu,37.21,3.46,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,brachysoma,50.00,3.63,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,buthupogon,109.80,3.25,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,camerunensis,46.60,3.50,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,cavernicola,19.64,2.77,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,dayi,17.50,3.34,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,dussumieri,25.00,3.72,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,ebriensis,31.50,3.44,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,filicibarbis,79.20,4.06,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,fuscus,29.89,3.74,,hunting macrofauna (predator),TRUE,FALSE,FALSE,3,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,gabonensis,36.00,3.27,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,gariepinus,170.00,3.15,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,0,80
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,gigas,135.00,4.50,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,ilesi,73.00,4.50,,hunting macrofauna (predator),TRUE,FALSE,FALSE,30,90
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Horaglanis,krishnai,4.20,3.12,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,lamottei,16.40,3.33,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,liocephalus,32.00,3.26,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Heterobranchus,longifilis,183.00,3.72,detritus,hunting macrofauna (predator),TRUE,FALSE,FALSE,10,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,loweae,94.00,3.30,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,maclareni,36.00,4.20,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,macrocephalus,120.00,3.68,nekton,hunting macrofauna (predator),TRUE,TRUE,FALSE,1,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,meladerma,34.00,3.45,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clariallabes,mutsindoziensis,14.40,3.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,ngamensis,73.00,4.28,nekton,variable,TRUE,TRUE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,nieuhofii,50.00,3.51,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,nyasensis,122.00,3.73,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,platycephalus,37.60,4.20,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clariallabes,platyprosopos,29.50,4.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,stappersii,50.02,4.47,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,submarginatus,16.00,3.33,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,teijsmanni,22.00,3.38,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,theodorae,35.00,4.39,nekton,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Clarias,werneri,28.06,3.09,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Bathyclarias,worthingtoni,97.60,4.01,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Clariidae,Uegitglanis,zammaranoi,10.10,3.27,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Cranoglanididae,Cranoglanis,bouderius,52.46,3.43,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Diplomystidae,Diplomystes,nahuelbutaensis,26.00,3.33,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Kalyptodoras,bahiensis,29.89,3.50,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Acanthodoras,cataphractus,14.03,2.00,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Platydoras,costatus,29.28,3.04,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Rhinodoras,dorbignyi,50.00,2.72,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Lithodoras,dorsalis,100.00,2.00,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Pterodoras,granulosus,70.00,2.48,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Amblydoras,hancockii,15.00,2.00,,variable,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Oxydoras,kneri,70.00,3.17,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Oxydoras,niger,122.00,2.90,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Trachydoras,paraguayensis,12.69,2.66,,browsing on substrate,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Megalodoras,uranoscopus,73.20,2.69,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Doradidae,Doraops,zuloagai,61.00,3.28,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Erethistidae,Pseudolaguvia,tenebricosa,3.84,3.09,,,TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Heptapteridae,Pariolius,armillatus,13.71,3.20,,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
"Minnows, Characins, and Catfishes",Actinopterygii,Neopterygii,Ostariophysi,Siluriformes,Heptapteridae,Pimelodella,cristata,41.48,3.62,zoobenthos,hunting macrofauna (predator),TRUE,FALSE,FALSE,,
